city,category,ipc,year,month
Barranquilla,Salud,0.45,2023,12
"Bogotá, D.C.",Salud,0.06,2023,12
Cartagena De Indias,Salud,1.65,2023,12
Tunja,Salud,0.24,2023,12
Manizales,Salud,0.56,2023,12
Florencia,Salud,0.18,2023,12
Popayán,Salud,-0.12,2023,12
Valledupar,Salud,-0.11,2023,12
Montería,Salud,-0.27,2023,12
Neiva,Salud,0.64,2023,12
Riohacha,Salud,0.44,2023,12
Santa Marta,Salud,0.71,2023,12
Villavicencio,Salud,-0.13,2023,12
Pasto,Salud,0.35,2023,12
Cúcuta,Salud,-1.22,2023,12
Armenia,Salud,0.46,2023,12
Pereira,Salud,-0.04,2023,12
Bucaramanga,Salud,0.3,2023,12
Sincelejo,Salud,0.48,2023,12
Ibagué,Salud,0.38,2023,12
Cali,Salud,0.57,2023,12
Otras Areas Urbanas,Salud,0.41,2023,12
Medellín,Transporte,0.46,2023,12
Barranquilla,Transporte,0.23,2023,12
"Bogotá, D.C.",Transporte,0.19,2023,12
Cartagena De Indias,Transporte,0.46,2023,12
Tunja,Transporte,1.26,2023,12
Manizales,Transporte,0.03,2023,12
Florencia,Transporte,0.52,2023,12
Popayán,Transporte,0.42,2023,12
Valledupar,Transporte,0.75,2023,12
Montería,Transporte,-0.12,2023,12
Neiva,Transporte,0.41,2023,12
Riohacha,Transporte,0.31,2023,12
Santa Marta,Transporte,0.08,2023,12
Villavicencio,Transporte,-0.1,2023,12
Pasto,Transporte,0.09,2023,12
Cúcuta,Transporte,0.74,2023,12
Armenia,Transporte,0.13,2023,12
Pereira,Transporte,1.14,2023,12
Bucaramanga,Transporte,0.16,2023,12
Sincelejo,Transporte,0.16,2023,12
Ibagué,Transporte,-0.04,2023,12
Cali,Transporte,0.01,2023,12
Otras Areas Urbanas,Transporte,0.21,2023,12
Medellín,Información Y Comunicación,-0.32,2023,12
Barranquilla,Información Y Comunicación,-0.13,2023,12
"Bogotá, D.C.",Información Y Comunicación,-0.09,2023,12
Cartagena De Indias,Información Y Comunicación,-0.12,2023,12
Tunja,Información Y Comunicación,-0.13,2023,12
Manizales,Información Y Comunicación,-0.67,2023,12
Florencia,Información Y Comunicación,-0.23,2023,12
Popayán,Información Y Comunicación,-0.18,2023,12
Valledupar,Información Y Comunicación,-0.25,2023,12
Montería,Información Y Comunicación,-0.02,2023,12
Neiva,Información Y Comunicación,-0.21,2023,12
Riohacha,Información Y Comunicación,-0.22,2023,12
Santa Marta,Información Y Comunicación,0.0,2023,12
Villavicencio,Información Y Comunicación,-0.21,2023,12
Pasto,Información Y Comunicación,-0.26,2023,12
Cúcuta,Información Y Comunicación,-0.29,2023,12
Armenia,Información Y Comunicación,-0.18,2023,12
Pereira,Información Y Comunicación,-0.03,2023,12
Bucaramanga,Información Y Comunicación,-0.23,2023,12
Sincelejo,Información Y Comunicación,-0.1,2023,12
Ibagué,Información Y Comunicación,-0.25,2023,12
Cali,Información Y Comunicación,-0.31,2023,12
Otras Areas Urbanas,Información Y Comunicación,-0.11,2023,12
Medellín,Recreación Y Cultura,0.99,2023,12
Barranquilla,Recreación Y Cultura,0.0,2023,12
"Bogotá, D.C.",Recreación Y Cultura,0.74,2023,12
Cartagena De Indias,Recreación Y Cultura,1.07,2023,12
Tunja,Recreación Y Cultura,-0.45,2023,12
Manizales,Recreación Y Cultura,0.53,2023,12
Florencia,Recreación Y Cultura,0.09,2023,12
Popayán,Recreación Y Cultura,0.54,2023,12
Valledupar,Recreación Y Cultura,1.63,2023,12
Montería,Recreación Y Cultura,0.3,2023,12
Neiva,Recreación Y Cultura,0.44,2023,12
Riohacha,Recreación Y Cultura,0.02,2023,12
Santa Marta,Recreación Y Cultura,0.1,2023,12
Villavicencio,Recreación Y Cultura,0.74,2023,12
Pasto,Recreación Y Cultura,0.27,2023,12
Cúcuta,Recreación Y Cultura,0.49,2023,12
Armenia,Recreación Y Cultura,1.89,2023,12
Pereira,Recreación Y Cultura,0.83,2023,12
Bucaramanga,Recreación Y Cultura,0.31,2023,12
Sincelejo,Recreación Y Cultura,0.5,2023,12
Ibagué,Recreación Y Cultura,1.66,2023,12
Cali,Recreación Y Cultura,0.52,2023,12
Otras Areas Urbanas,Recreación Y Cultura,0.51,2023,12
Medellín,Educación,0.0,2023,12
Barranquilla,Educación,0.0,2023,12
"Bogotá, D.C.",Educación,0.0,2023,12
Cartagena De Indias,Educación,0.0,2023,12
Tunja,Educación,0.0,2023,12
Manizales,Educación,0.0,2023,12
Florencia,Educación,0.0,2023,12
Popayán,Educación,0.0,2023,12
Valledupar,Educación,0.0,2023,12
Montería,Educación,0.0,2023,12
Neiva,Educación,0.0,2023,12
Riohacha,Educación,0.0,2023,12
Santa Marta,Educación,0.0,2023,12
Villavicencio,Educación,0.0,2023,12
Pasto,Educación,0.06,2023,12
Cúcuta,Educación,0.0,2023,12
Armenia,Educación,0.0,2023,12
Pereira,Educación,0.0,2023,12
Bucaramanga,Educación,0.0,2023,12
Sincelejo,Educación,0.0,2023,12
Ibagué,Educación,0.0,2023,12
Cali,Educación,0.0,2023,12
Otras Areas Urbanas,Educación,0.0,2023,12
Medellín,Restaurantes Y Hoteles,1.77,2023,12
Barranquilla,Restaurantes Y Hoteles,1.37,2023,12
"Bogotá, D.C.",Restaurantes Y Hoteles,1.64,2023,12
Cartagena De Indias,Restaurantes Y Hoteles,3.58,2023,12
Tunja,Restaurantes Y Hoteles,1.18,2023,12
Manizales,Restaurantes Y Hoteles,1.43,2023,12
Florencia,Restaurantes Y Hoteles,0.77,2023,12
Popayán,Restaurantes Y Hoteles,1.12,2023,12
Valledupar,Restaurantes Y Hoteles,2.4,2023,12
Montería,Restaurantes Y Hoteles,0.58,2023,12
Neiva,Restaurantes Y Hoteles,0.44,2023,12
Riohacha,Restaurantes Y Hoteles,0.92,2023,12
Santa Marta,Restaurantes Y Hoteles,0.98,2023,12
Villavicencio,Restaurantes Y Hoteles,1.3,2023,12
Pasto,Restaurantes Y Hoteles,3.96,2023,12
Cúcuta,Restaurantes Y Hoteles,0.7,2023,12
Armenia,Restaurantes Y Hoteles,1.03,2023,12
Pereira,Restaurantes Y Hoteles,1.45,2023,12
Bucaramanga,Restaurantes Y Hoteles,0.48,2023,12
Sincelejo,Restaurantes Y Hoteles,0.57,2023,12
Ibagué,Restaurantes Y Hoteles,1.61,2023,12
Cali,Restaurantes Y Hoteles,1.23,2023,12
Otras Areas Urbanas,Restaurantes Y Hoteles,0.77,2023,12
Medellín,Bienes Y Servicios Diversos,0.48,2023,12
Barranquilla,Bienes Y Servicios Diversos,0.13,2023,12
"Bogotá, D.C.",Bienes Y Servicios Diversos,0.57,2023,12
Cartagena De Indias,Bienes Y Servicios Diversos,0.74,2023,12
Tunja,Bienes Y Servicios Diversos,0.34,2023,12
Manizales,Bienes Y Servicios Diversos,0.34,2023,12
Florencia,Bienes Y Servicios Diversos,0.51,2023,12
Popayán,Bienes Y Servicios Diversos,0.53,2023,12
Valledupar,Bienes Y Servicios Diversos,1.04,2023,12
Montería,Bienes Y Servicios Diversos,0.46,2023,12
Neiva,Bienes Y Servicios Diversos,0.44,2023,12
Riohacha,Bienes Y Servicios Diversos,0.13,2023,12
Santa Marta,Bienes Y Servicios Diversos,0.37,2023,12
Villavicencio,Bienes Y Servicios Diversos,0.45,2023,12
Pasto,Bienes Y Servicios Diversos,0.49,2023,12
Cúcuta,Bienes Y Servicios Diversos,0.78,2023,12
Armenia,Bienes Y Servicios Diversos,0.16,2023,12
Pereira,Bienes Y Servicios Diversos,0.47,2023,12
Bucaramanga,Bienes Y Servicios Diversos,0.8,2023,12
Sincelejo,Bienes Y Servicios Diversos,0.35,2023,12
Ibagué,Bienes Y Servicios Diversos,0.63,2023,12
Cali,Bienes Y Servicios Diversos,0.35,2023,12
Otras Areas Urbanas,Bienes Y Servicios Diversos,0.58,2023,12
Medellín,Total,0.54,2023,12
Barranquilla,Total,0.3,2023,12
"Bogotá, D.C.",Total,0.48,2023,12
Cartagena De Indias,Total,0.86,2023,12
Tunja,Total,0.39,2023,12
Manizales,Total,0.23,2023,12
Florencia,Total,0.12,2023,12
Popayán,Total,-0.2,2023,12
Valledupar,Total,1.33,2023,12
Montería,Total,0.6,2023,12
Neiva,Total,0.21,2023,12
Riohacha,Total,0.34,2023,12
Santa Marta,Total,0.19,2023,12
Villavicencio,Total,0.51,2023,12
Pasto,Total,0.57,2023,12
Cúcuta,Total,0.41,2023,12
Armenia,Total,0.2,2023,12
Pereira,Total,0.29,2023,12
Bucaramanga,Total,0.47,2023,12
Sincelejo,Total,0.45,2023,12
Ibagué,Total,0.45,2023,12
Cali,Total,0.22,2023,12
Otras Areas Urbanas,Total,0.57,2023,12
Medellín,Alimentos Y Bebidas No Alcohólicas,0.57,2024,1
Barranquilla,Alimentos Y Bebidas No Alcohólicas,0.35,2024,1
"Bogotá, D.C.",Alimentos Y Bebidas No Alcohólicas,0.55,2024,1
Cartagena De Indias,Alimentos Y Bebidas No Alcohólicas,-0.23,2024,1
Tunja,Alimentos Y Bebidas No Alcohólicas,0.54,2024,1
Manizales,Alimentos Y Bebidas No Alcohólicas,0.18,2024,1
Florencia,Alimentos Y Bebidas No Alcohólicas,0.28,2024,1
Popayán,Alimentos Y Bebidas No Alcohólicas,0.4,2024,1
Valledupar,Alimentos Y Bebidas No Alcohólicas,0.08,2024,1
Montería,Alimentos Y Bebidas No Alcohólicas,-0.03,2024,1
Neiva,Alimentos Y Bebidas No Alcohólicas,0.36,2024,1
Riohacha,Alimentos Y Bebidas No Alcohólicas,0.29,2024,1
Santa Marta,Alimentos Y Bebidas No Alcohólicas,-0.2,2024,1
Villavicencio,Alimentos Y Bebidas No Alcohólicas,0.49,2024,1
Pasto,Alimentos Y Bebidas No Alcohólicas,0.02,2024,1
Cúcuta,Alimentos Y Bebidas No Alcohólicas,-0.71,2024,1
Armenia,Alimentos Y Bebidas No Alcohólicas,0.18,2024,1
Pereira,Alimentos Y Bebidas No Alcohólicas,0.01,2024,1
Bucaramanga,Alimentos Y Bebidas No Alcohólicas,0.89,2024,1
Sincelejo,Alimentos Y Bebidas No Alcohólicas,0.62,2024,1
Ibagué,Alimentos Y Bebidas No Alcohólicas,0.71,2024,1
Cali,Alimentos Y Bebidas No Alcohólicas,1.31,2024,1
Otras Areas Urbanas,Alimentos Y Bebidas No Alcohólicas,-0.06,2024,1
Medellín,Bebidas Alcohólicas Y Tabaco,0.9,2024,1
Barranquilla,Bebidas Alcohólicas Y Tabaco,0.66,2024,1
"Bogotá, D.C.",Bebidas Alcohólicas Y Tabaco,1.36,2024,1
Cartagena De Indias,Bebidas Alcohólicas Y Tabaco,1.54,2024,1
Tunja,Bebidas Alcohólicas Y Tabaco,1.14,2024,1
Manizales,Bebidas Alcohólicas Y Tabaco,0.64,2024,1
Florencia,Bebidas Alcohólicas Y Tabaco,1.05,2024,1
Popayán,Bebidas Alcohólicas Y Tabaco,0.78,2024,1
Valledupar,Bebidas Alcohólicas Y Tabaco,1.44,2024,1
Montería,Bebidas Alcohólicas Y Tabaco,1.26,2024,1
Neiva,Bebidas Alcohólicas Y Tabaco,0.84,2024,1
Riohacha,Bebidas Alcohólicas Y Tabaco,0.83,2024,1
Santa Marta,Bebidas Alcohólicas Y Tabaco,0.9,2024,1
Villavicencio,Bebidas Alcohólicas Y Tabaco,1.35,2024,1
Pasto,Bebidas Alcohólicas Y Tabaco,0.24,2024,1
Cúcuta,Bebidas Alcohólicas Y Tabaco,1.17,2024,1
Armenia,Bebidas Alcohólicas Y Tabaco,0.47,2024,1
Pereira,Bebidas Alcohólicas Y Tabaco,0.7,2024,1
Bucaramanga,Bebidas Alcohólicas Y Tabaco,1.58,2024,1
Sincelejo,Bebidas Alcohólicas Y Tabaco,0.98,2024,1
Ibagué,Bebidas Alcohólicas Y Tabaco,1.21,2024,1
Cali,Bebidas Alcohólicas Y Tabaco,0.81,2024,1
Otras Areas Urbanas,Bebidas Alcohólicas Y Tabaco,0.97,2024,1
Medellín,Prendas De Vestir Y Calzado,0.17,2024,1
Barranquilla,Prendas De Vestir Y Calzado,0.21,2024,1
"Bogotá, D.C.",Prendas De Vestir Y Calzado,0.16,2024,1
Cartagena De Indias,Prendas De Vestir Y Calzado,0.82,2024,1
Tunja,Prendas De Vestir Y Calzado,0.76,2024,1
Manizales,Prendas De Vestir Y Calzado,0.56,2024,1
Florencia,Prendas De Vestir Y Calzado,0.37,2024,1
Popayán,Prendas De Vestir Y Calzado,0.6,2024,1
Valledupar,Prendas De Vestir Y Calzado,-0.39,2024,1
Montería,Prendas De Vestir Y Calzado,-0.05,2024,1
Neiva,Prendas De Vestir Y Calzado,0.79,2024,1
Riohacha,Prendas De Vestir Y Calzado,0.73,2024,1
Santa Marta,Prendas De Vestir Y Calzado,0.51,2024,1
Villavicencio,Prendas De Vestir Y Calzado,0.45,2024,1
Pasto,Prendas De Vestir Y Calzado,0.27,2024,1
Cúcuta,Prendas De Vestir Y Calzado,0.43,2024,1
Armenia,Prendas De Vestir Y Calzado,0.2,2024,1
Pereira,Prendas De Vestir Y Calzado,-0.48,2024,1
Bucaramanga,Prendas De Vestir Y Calzado,-0.02,2024,1
Sincelejo,Prendas De Vestir Y Calzado,0.86,2024,1
Ibagué,Prendas De Vestir Y Calzado,-0.33,2024,1
Cali,Prendas De Vestir Y Calzado,1.0,2024,1
Otras Areas Urbanas,Prendas De Vestir Y Calzado,0.59,2024,1
Medellín,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.46,2024,1
Barranquilla,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.24,2024,1
"Bogotá, D.C.","Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.64,2024,1
Cartagena De Indias,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.7,2024,1
Tunja,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.88,2024,1
Manizales,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.21,2024,1
Florencia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.31,2024,1
Popayán,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.57,2024,1
Valledupar,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",2.1,2024,1
Montería,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",2.23,2024,1
Neiva,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",1.22,2024,1
Riohacha,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.14,2024,1
Santa Marta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.2,2024,1
Villavicencio,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.84,2024,1
Pasto,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.71,2024,1
Cúcuta,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.72,2024,1
Armenia,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.27,2024,1
Pereira,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.88,2024,1
Bucaramanga,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.94,2024,1
Sincelejo,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",2.01,2024,1
Ibagué,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.49,2024,1
Cali,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.63,2024,1
Otras Areas Urbanas,"Alojamiento, Agua, Electricidad, Gas Y Otros Combustibles",0.41,2024,1
Medellín,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.35,2024,1
Barranquilla,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.09,2024,1
"Bogotá, D.C.","Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.15,2024,1
Cartagena De Indias,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.01,2024,1
Tunja,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.17,2024,1
Manizales,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.01,2024,1
Florencia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.5,2024,1
Popayán,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.63,2024,1
Valledupar,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.6,2024,1
Montería,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.08,2024,1
Neiva,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.02,2024,1
Riohacha,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.26,2024,1
Santa Marta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.01,2024,1
Villavicencio,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",-0.07,2024,1
Pasto,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.15,2024,1
Cúcuta,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.34,2024,1
Armenia,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",1.25,2024,1
Pereira,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.13,2024,1
Bucaramanga,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.28,2024,1
Sincelejo,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.48,2024,1
Ibagué,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.19,2024,1
Cali,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.95,2024,1
Otras Areas Urbanas,"Muebles, Artículos Para El Hogar Y Para La Conservación Ordinaria Del Hogar",0.43,2024,1
Medellín,Salud,1.84,2024,1
Barranquilla,Salud,1.19,2024,1
"Bogotá, D.C.",Salud,0.98,2024,1
Cartagena De Indias,Salud,1.29,2024,1
Tunja,Salud,0.74,2024,1
Manizales,Salud,0.78,2024,1
Florencia,Salud,0.34,2024,1
Popayán,Salud,1.32,2024,1
Valledupar,Salud,1.07,2024,1
Montería,Salud,1.28,2024,1
Neiva,Salud,0.7,2024,1
Riohacha,Salud,0.34,2024,1
Santa Marta,Salud,0.72,2024,1
Villavicencio,Salud,1.2,2024,1
Pasto,Salud,0.46,2024,1
Cúcuta,Salud,0.97,2024,1
Armenia,Salud,0.97,2024,1
Pereira,Salud,1.05,2024,1
Bucaramanga,Salud,1.01,2024,1
Sincelejo,Salud,0.66,2024,1
Ibagué,Salud,0.18,2024,1
Cali,Salud,0.99,2024,1
Otras Areas Urbanas,Salud,1.0,2024,1
Medellín,Transporte,4.79,2024,1
Barranquilla,Transporte,1.58,2024,1
"Bogotá, D.C.",Transporte,0.9,2024,1
Cartagena De Indias,Transporte,1.17,2024,1
Tunja,Transporte,1.74,2024,1
Manizales,Transporte,2.26,2024,1
Florencia,Transporte,2.34,2024,1
Popayán,Transporte,1.9,2024,1
Valledupar,Transporte,2.77,2024,1
Montería,Transporte,1.96,2024,1
Neiva,Transporte,2.11,2024,1
Riohacha,Transporte,8.55,2024,1
Santa Marta,Transporte,6.13,2024,1
Villavicencio,Transporte,1.13,2024,1
Pasto,Transporte,1.57,2024,1
Cúcuta,Transporte,2.06,2024,1
Armenia,Transporte,4.7,2024,1
Pereira,Transporte,2.68,2024,1
Bucaramanga,Transporte,2.85,2024,1
Sincelejo,Transporte,1.82,2024,1
Ibagué,Transporte,2.5,2024,1
Cali,Transporte,1.39,2024,1
Otras Areas Urbanas,Transporte,1.65,2024,1
Medellín,Información Y Comunicación,0.09,2024,1
Barranquilla,Información Y Comunicación,-0.15,2024,1
"Bogotá, D.C.",Información Y Comunicación,-0.18,2024,1
Cartagena De Indias,Información Y Comunicación,-0.35,2024,1
Tunja,Información Y Comunicación,-0.04,2024,1
Manizales,Información Y Comunicación,-0.39,2024,1
Florencia,Información Y Comunicación,-0.09,2024,1
Popayán,Información Y Comunicación,-0.01,2024,1
Valledupar,Información Y Comunicación,-0.17,2024,1
Montería,Información Y Comunicación,-0.02,2024,1
Neiva,Información Y Comunicación,0.05,2024,1
Riohacha,Información Y Comunicación,-0.09,2024,1
Santa Marta,Información Y Comunicación,-0.04,2024,1
Villavicencio,Información Y Comunicación,-0.49,2024,1
Pasto,Información Y Comunicación,-0.18,2024,1
Cúcuta,Información Y Comunicación,-0.2,2024,1
Armenia,Información Y Comunicación,-0.09,2024,1
Pereira,Información Y Comunicación,-0.12,2024,1
Bucaramanga,Información Y Comunicación,-0.18,2024,1
Sincelejo,Información Y Comunicación,-0.06,2024,1
Ibagué,Información Y Comunicación,-0.18,2024,1
Cali,Información Y Comunicación,-0.1,2024,1
Otras Areas Urbanas,Información Y Comunicación,-0.1,2024,1
Medellín,Recreación Y Cultura,-0.54,2024,1
Barranquilla,Recreación Y Cultura,0.83,2024,1
"Bogotá, D.C.",Recreación Y Cultura,-0.42,2024,1
Cartagena De Indias,Recreación Y Cultura,-0.29,2024,1
Tunja,Recreación Y Cultura,0.23,2024,1
Manizales,Recreación Y Cultura,-1.31,2024,1
Florencia,Recreación Y Cultura,1.19,2024,1
Popayán,Recreación Y Cultura,-0.04,2024,1
Valledupar,Recreación Y Cultura,0.63,2024,1
Montería,Recreación Y Cultura,0.16,2024,1
Neiva,Recreación Y Cultura,0.04,2024,1
Riohacha,Recreación Y Cultura,0.62,2024,1
Santa Marta,Recreación Y Cultura,0.45,2024,1
Villavicencio,Recreación Y Cultura,-2.0,2024,1
Pasto,Recreación Y Cultura,-0.09,2024,1
Cúcuta,Recreación Y Cultura,0.37,2024,1
Armenia,Recreación Y Cultura,-0.03,2024,1
Pereira,Recreación Y Cultura,0.13,2024,1
Bucaramanga,Recreación Y Cultura,0.38,2024,1
Sincelejo,Recreación Y Cultura,0.46,2024,1
Ibagué,Recreación Y Cultura,-0.27,2024,1
Cali,Recreación Y Cultura,0.32,2024,1
Otras Areas Urbanas,Recreación Y Cultura,0.92,2024,1
Medellín,Educación,0.0,2024,1
Barranquilla,Educación,0.0,2024,1
"Bogotá, D.C.",Educación,0.0,2024,1
Cartagena De Indias,Educación,0.0,2024,1
Tunja,Educación,0.0,2024,1
Manizales,Educación,0.0,2024,1
Florencia,Educación,0.0,2024,1
Popayán,Educación,0.0,2024,1
Valledupar,Educación,0.0,2024,1
Montería,Educación,0.0,2024,1
Neiva,Educación,0.0,2024,1
Riohacha,Educación,0.0,2024,1
Santa Marta,Educación,0.0,2024,1
Villavicencio,Educación,0.0,2024,1
Pasto,Educación,0.0,2024,1
Cúcuta,Educación,0.0,2024,1
Armenia,Educación,0.0,2024,1
Pereira,Educación,0.0,2024,1
Bucaramanga,Educación,0.0,2024,1
Sincelejo,Educación,0.0,2024,1
Ibagué,Educación,0.0,2024,1
Cali,Educación,0.0,2024,1
Otras Areas Urbanas,Educación,0.0,2024,1
Medellín,Restaurantes Y Hoteles,2.31,2024,1
Barranquilla,Restaurantes Y Hoteles,1.39,2024,1
"Bogotá, D.C.",Restaurantes Y Hoteles,1.31,2024,1
Cartagena De Indias,Restaurantes Y Hoteles,1.47,2024,1
Tunja,Restaurantes Y Hoteles,1.82,2024,1
Manizales,Restaurantes Y Hoteles,2.17,2024,1
Florencia,Restaurantes Y Hoteles,1.23,2024,1
Popayán,Restaurantes Y Hoteles,1.88,2024,1
Valledupar,Restaurantes Y Hoteles,2.64,2024,1
Montería,Restaurantes Y Hoteles,2.64,2024,1
Neiva,Restaurantes Y Hoteles,2.03,2024,1
Riohacha,Restaurantes Y Hoteles,3.58,2024,1
Santa Marta,Restaurantes Y Hoteles,1.42,2024,1
Villavicencio,Restaurantes Y Hoteles,2.2,2024,1
Pasto,Restaurantes Y Hoteles,0.8,2024,1
Cúcuta,Restaurantes Y Hoteles,2.72,2024,1
Armenia,Restaurantes Y Hoteles,1.77,2024,1
Pereira,Restaurantes Y Hoteles,1.92,2024,1
Bucaramanga,Restaurantes Y Hoteles,2.01,2024,1
Sincelejo,Restaurantes Y Hoteles,1.04,2024,1
Ibagué,Restaurantes Y Hoteles,2.28,2024,1
Cali,Restaurantes Y Hoteles,2.23,2024,1
Otras Areas Urbanas,Restaurantes Y Hoteles,1.89,2024,1
Medellín,Bienes Y Servicios Diversos,1.19,2024,1
Barranquilla,Bienes Y Servicios Diversos,0.55,2024,1
"Bogotá, D.C.",Bienes Y Servicios Diversos,0.91,2024,1
Cartagena De Indias,Bienes Y Servicios Diversos,1.44,2024,1
Tunja,Bienes Y Servicios Diversos,0.93,2024,1
Manizales,Bienes Y Servicios Diversos,1.35,2024,1
Florencia,Bienes Y Servicios Diversos,0.67,2024,1
Popayán,Bienes Y Servicios Diversos,0.82,2024,1
